,id,Mistral-instruct_A_vote,Mistral-instruct_A_for_prob,Mistral-instruct_A_against_prob,Mistral-instruct_H_vote,Mistral-instruct_H_for_prob,Mistral-instruct_H_against_prob,Mistral-instruct_Sp_vote,Mistral-instruct_Sp_for_prob,Mistral-instruct_Sp_against_prob,Mistral-instruct_FrP_vote,Mistral-instruct_FrP_for_prob,Mistral-instruct_FrP_against_prob,Mistral-instruct_KrF_vote,Mistral-instruct_KrF_for_prob,Mistral-instruct_KrF_against_prob,Mistral-instruct_MDG_vote,Mistral-instruct_MDG_for_prob,Mistral-instruct_MDG_against_prob,Mistral-instruct_SV_vote,Mistral-instruct_SV_for_prob,Mistral-instruct_SV_against_prob,Mistral-instruct_V_vote,Mistral-instruct_V_for_prob,Mistral-instruct_V_against_prob,Mistral-instruct_R_vote,Mistral-instruct_R_for_prob,Mistral-instruct_R_against_prob
35,114866,against,0.0,0.6363685429096222,against,0.0,0.7260010838508606,against,0.0,0.6857295483350754,against,0.0,0.729190468788147,against,0.0,0.5352108106017113,against,0.0,0.5672612488269806,against,0.0,0.628215879201889,against,0.0,0.6398598402738571,against,0.0,0.6102959215641022
36,114867,blank,0.0,0.02443636953830719,blank,0.0,0.06705805100500584,blank,0.0,0.03422818146646023,blank,0.0,0.0247991681098938,blank,0.01449996791779995,0.0,blank,0.0,0.0,blank,0.0,0.0,blank,0.0,0.02323448657989502,blank,0.0,0.015537738800048828
37,114872,blank,0.0,0.44297611713409424,against,0.0,0.6116859614849091,blank,0.0,0.4023442715406418,blank,0.0,0.47921933978796005,blank,0.0,0.3377637192606926,blank,0.0,0.37966713309288025,blank,0.0,0.3311031013727188,against,0.0,0.48502276837825775,blank,0.0,0.26555269956588745
38,114881,against,0.049473803490400314,0.21157261729240417,against,0.0,0.3321012556552887,blank,0.0,0.24294546991586685,blank,0.0,0.31307952105998993,basedon,0.059757769107818604,0.17701539397239685,blank,0.06774217635393143,0.1855865865945816,against,0.04454418271780014,0.26037073135375977,against,0.0,0.2529273256659508,blank,0.0,0.20880338922142982
39,1148910,against,0.0,0.7296900153160095,against,0.03653082251548767,0.776273638010025,against,0.0,0.7484408318996429,against,0.0,0.749502494931221,against,0.0,0.6636908948421478,against,0.07165414094924927,0.6454817652702332,against,0.0,0.7026862353086472,against,0.0,0.7285571098327637,against,0.0,0.725676640868187
40,114900,blank,0.0,0.0773949846625328,blank,0.0,0.19530672580003738,blank,0.0,0.09258662164211273,blank,0.0,0.10376154258847237,blank,0.0,0.05099382996559143,blank,0.0,0.047003988176584244,blank,0.0,0.06204543262720108,blank,0.0,0.07071005553007126,blank,0.0,0.08380746841430664
41,114914,blank,0.0,0.20595931634306908,blank,0.0421014204621315,0.2836923152208328,blank,0.0,0.17303484678268433,blank,0.0,0.20122506096959114,blank,0.0,0.14692816510796547,blank,0.0,0.13683916628360748,blank,0.0,0.26151619851589203,blank,0.0,0.19771955162286758,blank,0.0,0.13423532620072365
42,114921,against,0.198556050658226,0.266264408826828,against,0.3258406072854996,0.3088511750102043,against,0.10285161435604095,0.31072502583265305,against,0.06561213731765747,0.3968276306986809,against,0.23053128272294998,0.21423867344856262,against,0.30509765446186066,0.18190492689609528,against,0.0,0.4841294512152672,against,0.28946466743946075,0.2056998610496521,against,0.17545805126428604,0.20840607583522797
43,114922,blank,0.0,0.07109230011701584,blank,0.0,0.14081444218754768,blank,0.0,0.09446154534816742,blank,0.0,0.09093363210558891,blank,0.02817378006875515,0.04983432963490486,blank,0.02529766410589218,0.04580815136432648,blank,0.0,0.08827628195285797,blank,0.0,0.06669934093952179,blank,0.0,0.0456155501306057
44,114933,against,0.0,0.42349959164857864,against,0.08263601362705231,0.40341509878635406,blank,0.0,0.48328691720962524,blank,0.0,0.5089504718780518,blank,0.0661168172955513,0.28683000057935715,blank,0.057565122842788696,0.3223944306373596,against,0.0,0.41492896527051926,against,0.057837989181280136,0.32533758133649826,blank,0.0,0.3488411158323288
45,114970,against,0.0,0.7959907576441765,against,0.0,0.8779546320438385,against,0.0,0.8276809081435204,against,0.0,0.8367807380855083,against,0.0,0.6778157576918602,against,0.0,0.7798470836132765,against,0.0,0.7957694008946419,against,0.0,0.8291073255240917,against,0.0,0.7802174165844917
46,114983,blank,0.0,0.2556963488459587,against,0.0,0.3678005710244179,blank,0.0,0.20236961543560028,blank,0.0,0.25237254053354263,blank,0.0,0.1828547678887844,blank,0.0,0.18495644256472588,basedon,0.0,0.18427109718322754,blank,0.0,0.21983695030212402,blank,0.0,0.13742364197969437
47,114994,against,0.1205838993191719,0.5126145556569099,against,0.2036610282957554,0.5302930623292923,against,0.0,0.5696484223008156,against,0.0,0.6625921651721001,against,0.10772908478975296,0.3191167712211609,against,0.18037785589694977,0.386886827647686,against,0.0,0.504832923412323,against,0.12678328156471252,0.4929089993238449,against,0.0,0.5137502923607826
48,115001,against,0.0,0.5464809983968735,against,0.0,0.6668073534965515,against,0.0,0.5570784211158752,against,0.0,0.63721764087677,blank,0.0,0.4192221388220787,blank,0.0,0.47362521290779114,against,0.0,0.4894488528370857,against,0.0,0.5301655679941177,blank,0.0,0.44862081855535507
49,115002,basedon,0.0,0.3332144469022751,against,0.0,0.5135768204927444,basedon,0.0,0.3879760131239891,against,0.0,0.49153362959623337,basedon,0.0,0.2776559814810753,basedon,0.0,0.2782500758767128,basedon,0.0,0.2537670135498047,against,0.0,0.32156550139188766,basedon,0.0,0.29036787152290344
50,115015,against,0.3218059316277504,0.4146524891257286,against,0.4762449227273464,0.3385884389281273,against,0.13290293514728546,0.5211673602461815,against,0.22529004514217377,0.4399406462907791,against,0.36215071380138397,0.3296547755599022,for,0.4421219974756241,0.26786913722753525,against,0.09683023393154144,0.5751572102308273,against,0.39684177935123444,0.3207629472017288,against,0.22297122329473495,0.41213103383779526
51,115020,blank,0.0,0.1905916929244995,against,0.0,0.3452717736363411,blank,0.0,0.2100621461868286,blank,0.0,0.39981964975595474,blank,0.0,0.13269659876823425,blank,0.0,0.15818072855472565,basedon,0.0,0.17069071531295776,basedon,0.0,0.1706010401248932,blank,0.0,0.14035525918006897
52,115030,blank,0.0,0.07958770729601383,blank,0.0,0.1770874336361885,blank,0.0,0.05837513506412506,blank,0.0,0.08061353117227554,blank,0.0,0.03667745366692543,blank,0.0,0.02893214300274849,blank,0.0,0.033169109374284744,blank,0.0,0.07633420825004578,blank,0.0,0.015549606643617153
53,115031,against,0.0,0.43564626574516296,against,0.0,0.5759343653917313,against,0.0,0.46954651176929474,against,0.0,0.5192782431840897,blank,0.0,0.2432047501206398,blank,0.0,0.2516254857182503,basedon,0.0,0.25810904055833817,against,0.0,0.2807566970586777,blank,0.0,0.2262653186917305
54,115032,against,0.0,0.42982063069939613,against,0.09744635224342346,0.43339359760284424,blank,0.0,0.4386148229241371,against,0.0,0.5004576146602631,against,0.0,0.3335433304309845,blank,0.12312129139900208,0.24353047460317612,against,0.0,0.39829811453819275,against,0.0961170569062233,0.3039592131972313,blank,0.0,0.37379115447402
55,115033,blank,0.0,0.29130519926548004,against,0.0,0.443733599036932,blank,0.0,0.25049106031656265,blank,0.0,0.3520495854318142,blank,0.0,0.27814606577157974,blank,0.0,0.14787425100803375,against,0.0,0.3469011187553406,against,0.0,0.2761090025305748,blank,0.0,0.21330833062529564
56,115034,against,0.0,0.5054758638143539,against,0.0,0.6289821267127991,basedon,0.0,0.5059761255979538,against,0.0,0.5825206786394119,basedon,0.0,0.34640753269195557,basedon,0.0,0.4113048166036606,basedon,0.0,0.3698332607746124,against,0.0,0.5014118179678917,basedon,0.0,0.476258248090744
57,115035,against,0.0,0.6103091388940811,against,0.0,0.7531790360808372,against,0.0,0.5658461451530457,against,0.0,0.5711211636662483,against,0.0,0.4146832898259163,against,0.0,0.5237025693058968,against,0.0,0.48334143310785294,against,0.0,0.6325333267450333,against,0.0,0.5756880044937134
58,1150513,against,0.0,0.5393580496311188,against,0.0,0.7438938617706299,blank,0.0,0.5092994868755341,against,0.0,0.6190933585166931,blank,0.0,0.2943069338798523,against,0.0,0.49039699137210846,against,0.0,0.3435833528637886,against,0.0,0.5406374782323837,blank,0.0,0.2860511839389801
59,1150514,against,0.0,0.5532138869166374,against,0.0,0.7313187718391418,against,0.0,0.5938796550035477,against,0.0,0.6861440539360046,blank,0.0,0.4487433433532715,blank,0.0,0.5318396389484406,against,0.0,0.5608084052801132,against,0.0,0.5882394760847092,blank,0.0,0.4489750489592552
60,1150612,blank,0.0,0.21571670472621918,against,0.0,0.37823062390089035,blank,0.0,0.2512224353849888,blank,0.0,0.35292810946702957,blank,0.06777071952819824,0.1117350235581398,blank,0.06650076061487198,0.13122335076332092,blank,0.0,0.2062213271856308,blank,0.0,0.23155474662780762,blank,0.0,0.18269972503185272
61,1150710,blank,0.0,0.3875773772597313,against,0.0,0.5950651913881302,blank,0.0,0.39646215736866,blank,0.0,0.4855162650346756,blank,0.0,0.23369576036930084,blank,0.0,0.22884821146726608,blank,0.0,0.26171213388442993,blank,0.0,0.4187077358365059,blank,0.0,0.22994397580623627
62,115087,blank,0.04534318670630455,0.3373579755425453,blank,0.1686568781733513,0.35411255061626434,blank,0.0,0.3620511256158352,blank,0.0,0.3998359702527523,blank,0.05467631667852402,0.2823782190680504,blank,0.07844864577054977,0.2505296468734741,against,0.0,0.46317795664072037,blank,0.14282826706767082,0.2793419510126114,blank,0.0,0.2816207706928253
63,115091,against,0.0,0.4980189576745033,against,0.0,0.6646018177270889,against,0.0,0.5570385009050369,against,0.0,0.6469947695732117,against,0.0,0.3312319442629814,against,0.0,0.43220730125904083,against,0.0,0.38716593384742737,against,0.0,0.4919726401567459,against,0.0,0.45299096405506134
64,115092,blank,0.0,0.37168779969215393,blank,0.058562371879816055,0.5102449953556061,blank,0.0,0.3929388076066971,blank,0.0,0.4769820049405098,blank,0.03500597923994064,0.2336522340774536,blank,0.04628133028745651,0.24307580292224884,blank,0.0,0.3274782672524452,blank,0.0,0.3520500063896179,blank,0.0,0.2957500070333481
65,115093,against,0.087334543466568,0.3668326884508133,against,0.26338470727205276,0.3665400296449661,against,0.0,0.45305486023426056,against,0.0,0.5626754015684128,against,0.21056821942329407,0.1877916157245636,against,0.2582511082291603,0.18865305185317993,against,0.0,0.447662815451622,against,0.2223653569817543,0.30986692011356354,against,0.0715121477842331,0.3266875594854355
66,115094,blank,0.0,0.38998857140541077,against,0.0,0.6141980737447739,blank,0.0,0.3262317106127739,blank,0.0,0.4239213466644287,blank,0.0,0.3106684647500515,blank,0.0,0.31493374705314636,blank,0.0,0.2805633619427681,blank,0.0,0.41848666220903397,blank,0.0,0.21409625560045242
67,115095,against,0.0,0.5970465168356895,against,0.0,0.7526590526103973,against,0.0,0.580337256193161,against,0.0,0.6113204509019852,against,0.0,0.5000966116786003,against,0.0,0.526104062795639,against,0.0,0.47995784133672714,against,0.0,0.6295258849859238,against,0.0,0.5298395752906799
68,115096,blank,0.0,0.10191369988024235,blank,0.0,0.20397651940584183,blank,0.0,0.0780978798866272,blank,0.0,0.1229894645512104,blank,0.0,0.0943502988666296,blank,0.0,0.04867050051689148,blank,0.0,0.08295987546443939,blank,0.0,0.10260953195393085,blank,0.0,0.04962201230227947
69,115098,blank,0.5134198665618896,0.06900783628225327,for,0.6443884968757629,0.06775810569524765,for,0.4150374159216881,0.05764472857117653,blank,0.35414156317710876,0.10783670842647552,blank,0.44026806950569153,0.05635080486536026,for,0.5907952934503555,0.03861677274107933,blank,0.28061654418706894,0.1227288767695427,for,0.5502548366785049,0.060780856758356094,blank,0.38235458731651306,0.06588750332593918
70,115099,blank,0.050014153122901917,0.44044657051563263,against,0.08440196514129639,0.4965163320302963,blank,0.0,0.4810871183872223,against,0.0,0.5480196848511696,blank,0.06688085198402405,0.29015690833330154,blank,0.13750681281089783,0.287963405251503,against,0.0,0.5244372710585594,against,0.07655233889818192,0.3942527323961258,blank,0.0,0.3487669825553894
71,1151015,against,0.0,0.8475813679397106,against,0.0,0.9334375709295273,against,0.0,0.8515159636735916,against,0.0,0.8683757111430168,against,0.0,0.708515539765358,against,0.0,0.7542102932929993,against,0.0,0.6968548893928528,against,0.0,0.862740695476532,against,0.0,0.7433985620737076
72,1151111,basedon,0.0,0.21638981252908707,basedon,0.0,0.27753179520368576,basedon,0.0,0.21133378893136978,blank,0.0,0.2548501640558243,basedon,0.0,0.1851089969277382,basedon,0.0,0.19043125957250595,basedon,0.0,0.2537093386054039,basedon,0.0,0.21399441361427307,basedon,0.0,0.1904805526137352
73,115120,blank,0.0,0.3806944116950035,against,0.0,0.6249495521187782,blank,0.0,0.4525688514113426,blank,0.0,0.4191658943891525,blank,0.0,0.3004823923110962,blank,0.0,0.3588813282549381,blank,0.0,0.38849078118801117,against,0.0,0.4690481647849083,blank,0.0,0.41413555294275284
74,115130,against,0.0,0.7503440976142883,against,0.0,0.7817901074886322,against,0.0,0.7492031008005142,against,0.0,0.8204957395792007,against,0.0,0.6048018932342529,against,0.0,0.7031087130308151,against,0.0,0.7150015234947205,against,0.0,0.6976292282342911,against,0.0,0.6492463648319244
75,115140,against,0.14686372876167297,0.49564480036497116,for,0.345194935798645,0.4377851039171219,against,0.15388347208499908,0.47498637437820435,against,0.10913597792387009,0.6165963560342789,against,0.226920023560524,0.3379400372505188,for,0.3712208643555641,0.23055391013622284,against,0.07585018128156662,0.5014255046844482,for,0.2938716411590576,0.31240852177143097,against,0.12362857908010483,0.32554858922958374
76,115184,against,0.0,0.544150099158287,against,0.0,0.7153488099575043,against,0.0,0.6216495484113693,against,0.0,0.7690232954919338,blank,0.0,0.47597117722034454,blank,0.0,0.4013056755065918,against,0.0,0.575371615588665,against,0.0,0.5792498141527176,blank,0.0,0.46635253727436066
77,115195,against,0.0,0.6633729338645935,against,0.0,0.7952606920152903,against,0.0,0.6698058247566223,against,0.0,0.8045129626989365,against,0.0,0.6563001275062561,against,0.0,0.6155388206243515,against,0.0,0.668763242661953,against,0.0,0.6395106166601181,against,0.0,0.5542667806148529
78,115203,against,0.0,0.5070010721683502,against,0.0,0.6338518559932709,against,0.0,0.530532643198967,against,0.0,0.629059687256813,blank,0.0,0.3908049911260605,blank,0.0,0.41783934086561203,against,0.0,0.45387592166662216,against,0.0,0.5222989916801453,blank,0.0,0.4801695793867111
79,115216,against,0.0,0.6124250516295433,against,0.0,0.7181881666183472,blank,0.0,0.5816027075052261,against,0.0,0.5933241695165634,against,0.0,0.5272873938083649,against,0.0,0.5615013688802719,against,0.0,0.6295516565442085,against,0.0,0.5933017358183861,blank,0.0,0.48870547860860825
80,115217,blank,0.0,0.047636691480875015,blank,0.0,0.11899545788764954,blank,0.0,0.044782621785998344,blank,0.0,0.0675153061747551,blank,0.0,0.04372907057404518,blank,0.0,0.035163331776857376,blank,0.0,0.05661901459097862,blank,0.0,0.04001188650727272,blank,0.0,0.021051492542028427
81,115221,blank,0.0,0.327579990029335,against,0.0792653039097786,0.4178764373064041,blank,0.0,0.40718236565589905,blank,0.0,0.43920036405324936,blank,0.0,0.26179347187280655,blank,0.0,0.2121465876698494,basedon,0.0,0.3403904438018799,blank,0.0,0.26879823952913284,blank,0.0,0.2589954137802124
82,115232,against,0.0,0.7723668068647385,against,0.0,0.8751774355769157,against,0.0,0.8508725725114346,against,0.0,0.8681504093110561,against,0.0,0.6904604882001877,against,0.0,0.6839933395385742,against,0.0,0.7175305634737015,against,0.0,0.8345353975892067,against,0.0,0.7952551133930683
83,115240,blank,0.0,0.17039094865322113,againstif,0.07445812970399857,0.21377508342266083,blank,0.0,0.10671530663967133,blank,0.0,0.20092904940247536,blank,0.0,0.13777253031730652,blank,0.07607387006282806,0.10812275856733322,blank,0.0,0.1726362258195877,blank,0.0631197839975357,0.15141648054122925,blank,0.0,0.08826297521591187
84,115430,against,0.09925281256437302,0.7834308929741383,against,0.08937708288431168,0.8078423105180264,against,0.05141817405819893,0.832287922501564,against,0.039878200739622116,0.8700272180140018,against,0.14261478930711746,0.7269582599401474,against,0.13523755967617035,0.6994089707732201,against,0.05690915137529373,0.8002051711082458,against,0.10733930952847004,0.7770941331982613,against,0.038079895079135895,0.8450176529586315
85,115392,against,0.0,0.7001139372587204,against,0.0,0.798610121011734,against,0.0,0.7434781491756439,against,0.0,0.772663801908493,against,0.0,0.6125140190124512,against,0.0,0.6240473836660385,against,0.0,0.534332349896431,against,0.0,0.7204443216323853,against,0.0,0.6688455492258072
